customer_id,age,employment_type,employer_type,monthly_income,employment_tenure_months,residence_type,city_tier,marital_status,dependents,bureau_score,active_loans,closed_loans,unsecured_loans,credit_utilization_ratio,max_dpd_last_12m,inquiries_last_3m,oldest_trade_line_months,credit_cards_active,monthly_salary_credit,salary_credit_consistency_6m,average_monthly_balance_6m,cheque_bounces_6m,cash_deposits_6m,banking_stability_index,emi_obligation_amount,desired_amount,loan_type,dti_ratio,net_disposable_income,g5_score,g6_score,decision_status,eligible_amount,interest_rate
CUST-000314,41,PROFESSIONAL,N/A,33372,160,OWNED,TIER_2,SINGLE,3,703,1,2,1,0.1832,0,0,43,2,32964,0.875,23618,3,3,0.5496,7599,241070,PERSONAL,0.2277,25773,0.6976,0.5768,APPROVED,140162,0.155
CUST-000315,45,SELF_EMPLOYED,N/A,62328,189,COMPANY,TIER_3,MARRIED,1,726,1,4,0,0.3502,19,1,49,2,64646,0.8753,48022,0,1,0.7887,3524,88344,PERSONAL,0.0565,58804,0.6516,0.7795,APPROVED,88344,0.135
CUST-000316,35,SALARIED,MNC,105847,96,RENTED,TIER_1,SINGLE,2,824,0,0,0,0.1053,24,2,6,1,104722,0.942,83250,0,3,0.7966,0,86826,PERSONAL,0.0,105847,0.7304,0.7773,APPROVED,86826,0.12
CUST-000317,40,SALARIED,PRIVATE,28642,152,OWNED,TIER_3,SINGLE,2,765,0,4,0,0.4298,0,6,79,2,27724,0.9502,17344,0,1,0.8103,0,187673,PERSONAL,0.0,28642,0.7103,0.7451,APPROVED,120296,0.12
CUST-000318,32,SALARIED,PRIVATE,33431,94,OWNED,TIER_2,MARRIED,2,662,1,2,1,0.1622,0,1,48,2,31770,0.8418,16982,2,3,0.5219,4189,185122,PERSONAL,0.1253,29242,0.6792,0.6037,REJECTED,0,0.0
CUST-000319,37,SALARIED,PRIVATE,44833,127,OWNED,TIER_1,MARRIED,4,729,3,0,0,0.1684,0,3,58,1,44071,0.8739,27715,0,3,0.7866,10963,238810,PERSONAL,0.2445,33870,0.6695,0.6611,APPROVED,188298,0.135
CUST-000320,33,SALARIED,PRIVATE,38022,93,RENTED,TIER_2,MARRIED,1,721,0,5,0,0.3825,0,2,90,0,37559,0.8883,17559,0,1,0.7293,0,63778,PERSONAL,0.0,38022,0.7676,0.6684,APPROVED,63778,0.135
CUST-000321,35,SALARIED,PRIVATE,38076,94,RENTED,TIER_3,SINGLE,0,670,0,1,0,0.165,0,6,58,1,39770,0.9222,17706,0,5,0.836,13664,142845,PERSONAL,0.3589,24412,0.7128,0.6185,REJECTED,0,0.0
CUST-000322,39,SALARIED,PRIVATE,25000,138,OWNED,TIER_1,SINGLE,2,729,1,3,0,0.4425,0,1,11,0,24265,0.8162,17379,0,4,0.7374,8325,85238,PERSONAL,0.333,16675,0.5794,0.6353,APPROVED,85238,0.135
CUST-000323,28,SALARIED,MNC,71694,38,RENTED,TIER_1,MARRIED,2,719,0,4,0,0.1347,65,3,45,1,70849,0.8896,35526,0,0,0.7942,25213,230046,PERSONAL,0.3517,46481,0.795,0.6752,APPROVED,230046,0.155
CUST-000324,51,SELF_EMPLOYED,N/A,64055,231,OWNED,TIER_3,SINGLE,2,715,0,0,0,0.1391,0,1,64,2,61013,0.9489,80446,0,3,0.8252,23501,292220,PERSONAL,0.3669,40554,0.7149,0.6874,APPROVED,269031,0.155
CUST-000325,26,SALARIED,PRIVATE,25606,12,COMPANY,TIER_1,MARRIED,0,712,1,1,0,0.5275,0,1,49,0,26280,0.7984,16291,0,1,0.7904,5990,193037,PERSONAL,0.2339,19616,0.6953,0.5824,APPROVED,107545,0.155
CUST-000326,25,SALARIED,PRIVATE,105961,6,RENTED,TIER_2,MARRIED,1,815,2,3,2,0.233,0,5,88,0,110359,0.9547,109502,0,11,0.8792,39351,113489,PERSONAL,0.3714,66610,0.7339,0.7549,APPROVED,113489,0.12
CUST-000327,44,SELF_EMPLOYED,N/A,117193,173,OWNED,TIER_2,DIVORCED,1,714,0,0,0,0.313,25,2,27,2,114120,0.8081,42732,0,0,0.775,0,103166,PERSONAL,0.0,117193,0.7465,0.6053,APPROVED,103166,0.155
CUST-000328,41,SALARIED,GOVERNMENT,39229,145,RENTED,TIER_2,MARRIED,1,737,0,2,0,0.2299,6,3,77,0,38950,0.8911,14480,0,4,0.7508,0,122085,PERSONAL,0.0,39229,0.6192,0.6354,APPROVED,122085,0.135
CUST-000329,39,SALARIED,GOVERNMENT,92970,137,OWNED,TIER_2,MARRIED,2,731,5,3,0,0.5361,30,2,68,1,89456,0.9189,53357,0,3,0.7762,40000,98501,PERSONAL,0.4302,52970,0.6852,0.7048,REJECTED,0,0.0
CUST-000330,40,SALARIED,PRIVATE,42499,142,COMPANY,TIER_1,MARRIED,2,707,1,3,1,0.4956,0,2,50,2,42315,0.8984,37090,0,3,0.9312,4109,138520,PERSONAL,0.0967,38390,0.7498,0.5726,APPROVED,138520,0.155
CUST-000331,34,SALARIED,PRIVATE,59670,96,RENTED,TIER_2,MARRIED,0,739,0,2,0,0.3338,0,4,55,1,57482,0.9162,29429,3,0,0.5469,0,103048,PERSONAL,0.0,59670,0.6537,0.7104,APPROVED,103048,0.135
CUST-000332,27,SELF_EMPLOYED,N/A,37759,47,RENTED,TIER_1,MARRIED,1,738,0,2,0,0.6743,6,4,24,2,37847,0.8505,21763,0,1,0.7741,0,75174,PERSONAL,0.0,37759,0.6636,0.604,APPROVED,75174,0.135
CUST-000333,35,SELF_EMPLOYED,N/A,148970,98,RENTED,TIER_2,MARRIED,1,739,3,4,0,0.3653,0,0,40,3,152465,0.9516,133338,0,4,0.8015,20301,181446,PERSONAL,0.1363,128669,0.7647,0.6873,APPROVED,181446,0.135
CUST-000334,29,SALARIED,PRIVATE,48140,53,RENTED,TIER_1,SINGLE,0,687,0,4,0,0.2435,0,3,61,1,48396,0.8613,24731,2,7,0.5121,0,188584,PERSONAL,0.0,48140,0.5546,0.6232,REJECTED,0,0.0
CUST-000335,42,SALARIED,GOVERNMENT,58220,177,OWNED,TIER_2,MARRIED,2,723,2,1,1,0.2222,0,1,44,2,56736,0.8606,25800,0,1,0.8367,10615,350845,PERSONAL,0.1823,47605,0.7457,0.5968,APPROVED,244523,0.135
CUST-000336,33,SALARIED,GOVERNMENT,40356,88,COMPANY,TIER_1,MARRIED,3,776,1,3,1,0.0836,0,1,49,0,39765,0.8875,32145,0,0,0.7705,8138,120788,PERSONAL,0.2017,32218,0.6917,0.7523,APPROVED,120788,0.12
CUST-000337,28,SALARIED,PRIVATE,127093,45,RENTED,TIER_1,MARRIED,1,725,1,2,1,0.4461,0,5,71,2,128854,0.9686,45262,0,2,0.8611,10594,58295,PERSONAL,0.0834,116499,0.8336,0.6615,APPROVED,58295,0.135
CUST-000338,32,SALARIED,MNC,128548,80,RENTED,TIER_1,MARRIED,2,743,1,4,1,0.3049,0,0,6,0,129701,0.9138,66420,0,4,0.8414,11286,225492,PERSONAL,0.0878,117262,0.8751,0.6412,APPROVED,225492,0.135
CUST-000339,38,PROFESSIONAL,N/A,114577,126,RENTED,TIER_1,SINGLE,3,744,2,0,2,0.2121,0,0,56,1,110415,0.9224,71961,0,2,0.8758,14744,238534,PERSONAL,0.1287,99833,0.8319,0.7874,APPROVED,238534,0.135
CUST-000340,30,SALARIED,MNC,84582,55,OWNED,TIER_3,DIVORCED,3,757,1,1,0,0.2165,0,2,90,3,87499,0.9029,62708,0,3,0.8459,8757,265505,PERSONAL,0.1035,75825,0.7805,0.7415,APPROVED,265505,0.12
CUST-000341,28,PROFESSIONAL,N/A,41520,36,RENTED,TIER_1,MARRIED,0,765,0,4,0,0.1903,0,2,38,3,41416,0.9391,34619,0,3,0.8129,0,313029,PERSONAL,0.0,41520,0.7982,0.7551,APPROVED,174384,0.12
CUST-000342,36,SALARIED,PRIVATE,79827,102,OWNED,TIER_3,SINGLE,4,725,2,2,1,0.213,0,0,18,2,77131,0.9295,70845,0,1,0.824,10558,315260,PERSONAL,0.1323,69269,0.7401,0.7093,APPROVED,315260,0.135
CUST-000343,36,SALARIED,MNC,54825,122,OWNED,TIER_3,SINGLE,1,684,1,3,1,0.1436,0,1,38,1,52757,0.9166,29146,0,3,0.8028,5508,92042,PERSONAL,0.1005,49317,0.8104,0.5414,REJECTED,0,0.0
CUST-000344,30,SALARIED,PRIVATE,99277,56,OWNED,TIER_2,SINGLE,1,667,1,2,0,0.3925,0,2,11,1,103898,0.8647,87364,0,2,0.79,3841,325276,PERSONAL,0.0387,95436,0.8183,0.6058,REJECTED,0,0.0
CUST-000345,31,SELF_EMPLOYED,N/A,90875,70,RENTED,TIER_1,MARRIED,0,790,3,1,2,0.5086,0,1,53,1,88889,0.9264,66760,0,4,0.7335,16551,127309,PERSONAL,0.1821,74324,0.7201,0.7948,APPROVED,127309,0.12
CUST-000346,36,SELF_EMPLOYED,N/A,41065,120,OWNED,TIER_1,MARRIED,1,777,2,2,1,0.3396,0,1,46,1,42742,0.9281,32878,0,4,0.7107,11780,223598,PERSONAL,0.2869,29285,0.6993,0.7443,APPROVED,172473,0.12
CUST-000347,23,SELF_EMPLOYED,N/A,84255,6,RENTED,TIER_3,MARRIED,0,770,2,1,0,0.3218,0,3,55,2,83501,0.8701,39232,0,2,0.8222,23437,170780,PERSONAL,0.2782,60818,0.7469,0.6979,APPROVED,170780,0.12
CUST-000348,23,SALARIED,PRIVATE,74757,15,RENTED,TIER_1,SINGLE,0,779,4,3,0,0.3019,0,2,44,0,73904,0.9596,58525,0,1,0.818,36069,92227,PERSONAL,0.4825,38688,0.6857,0.6773,REJECTED,0,0.0
CUST-000349,29,SALARIED,PRIVATE,25000,37,COMPANY,TIER_1,MARRIED,1,726,3,1,1,0.0975,0,6,52,2,25502,0.9443,14110,0,3,0.8595,20502,267953,PERSONAL,0.55,4498,0.7005,0.6422,REJECTED,0,0.0
CUST-000350,33,SELF_EMPLOYED,N/A,78866,86,OWNED,TIER_2,DIVORCED,3,700,0,1,0,0.3025,25,1,58,1,75000,0.7788,48234,0,2,0.7453,0,119412,PERSONAL,0.0,78866,0.6637,0.5764,APPROVED,119412,0.155
CUST-000351,37,SALARIED,PRIVATE,45287,120,RENTED,TIER_3,MARRIED,3,681,2,2,0,0.2556,0,2,19,2,44553,0.9516,29027,0,5,0.8175,8758,379943,PERSONAL,0.1934,36529,0.7186,0.5985,REJECTED,0,0.0
CUST-000352,46,SALARIED,PRIVATE,36914,192,RENTED,TIER_3,MARRIED,1,675,1,4,1,0.4354,0,1,56,0,36185,0.9242,51575,0,3,0.8936,7284,102413,PERSONAL,0.1973,29630,0.7584,0.5378,REJECTED,0,0.0
CUST-000353,41,SALARIED,MNC,37632,132,RENTED,TIER_1,SINGLE,3,801,1,5,1,0.2463,0,0,82,1,39017,0.9163,15659,0,3,0.8734,8823,90777,PERSONAL,0.2345,28809,0.7115,0.7498,APPROVED,90777,0.12
CUST-000354,33,PROFESSIONAL,N/A,51752,102,RENTED,TIER_2,MARRIED,3,707,1,1,1,0.3854,46,0,24,2,51902,0.8857,49967,0,7,0.7982,3500,107683,PERSONAL,0.0676,48252,0.7192,0.6335,APPROVED,107683,0.155
CUST-000355,34,PROFESSIONAL,N/A,68262,85,RENTED,TIER_1,MARRIED,2,793,3,2,0,0.3115,0,2,55,2,67337,0.8945,72579,0,4,0.7715,28358,316788,PERSONAL,0.4154,39904,0.728,0.668,REJECTED,0,0.0
CUST-000356,26,SALARIED,PRIVATE,29751,36,RENTED,TIER_1,SINGLE,0,724,0,2,0,0.2348,0,0,79,2,29055,0.7629,24835,0,2,0.8313,0,68513,PERSONAL,0.0,29751,0.7301,0.6372,APPROVED,68513,0.135
CUST-000357,34,SELF_EMPLOYED,N/A,59905,96,OWNED,TIER_3,DIVORCED,2,697,1,4,1,0.3885,0,1,20,4,60447,0.8783,29013,0,4,0.7734,4262,236788,PERSONAL,0.0711,55643,0.7141,0.5901,REJECTED,0,0.0
CUST-000358,32,PROFESSIONAL,N/A,71298,92,OWNED,TIER_1,SINGLE,3,674,4,1,3,0.577,0,1,67,2,68814,0.9361,84322,0,3,0.8157,17748,374958,PERSONAL,0.2489,53550,0.7258,0.5338,REJECTED,0,0.0
CUST-000359,37,SALARIED,PRIVATE,127121,146,OWNED,TIER_1,SINGLE,2,702,1,5,1,0.0977,0,2,42,0,123894,0.9616,66786,0,3,0.7948,11360,137819,PERSONAL,0.0894,115761,0.8268,0.6634,APPROVED,137819,0.155
CUST-000360,28,SALARIED,PRIVATE,33879,32,OWNED,TIER_1,SINGLE,1,813,2,0,1,0.3415,0,6,72,1,33179,0.9259,26757,0,6,0.7813,18298,123234,PERSONAL,0.5401,15581,0.69,0.7606,REJECTED,0,0.0
CUST-000361,39,PROFESSIONAL,N/A,46993,128,RENTED,TIER_3,DIVORCED,1,675,2,3,1,0.5221,0,0,28,2,47500,0.8951,29593,0,2,0.8387,17797,156113,PERSONAL,0.3787,29196,0.6333,0.5505,REJECTED,0,0.0
CUST-000362,47,SALARIED,MNC,61872,202,COMPANY,TIER_3,MARRIED,2,850,1,3,0,0.153,0,2,47,0,61087,0.8348,32027,0,0,0.7094,7999,85578,PERSONAL,0.1293,53873,0.6764,0.8002,APPROVED,85578,0.12
CUST-000363,34,SALARIED,PRIVATE,92173,82,OWNED,TIER_2,MARRIED,1,688,1,1,1,0.1244,29,1,11,0,92226,0.931,68821,0,3,0.8217,32545,500000,PERSONAL,0.3531,59628,0.7437,0.6415,REJECTED,0,0.0
CUST-000364,38,SALARIED,PRIVATE,47963,137,OWNED,TIER_3,MARRIED,0,776,4,0,1,0.1723,0,3,58,2,48684,0.9358,61030,0,3,0.8569,34352,209671,PERSONAL,0.55,13611,0.732,0.7955,REJECTED,0,0.0
CUST-000365,40,PROFESSIONAL,N/A,94322,154,OWNED,TIER_1,MARRIED,1,727,2,1,1,0.4197,0,0,58,0,98625,0.9151,62704,0,1,0.7779,13382,81481,PERSONAL,0.1419,80940,0.7531,0.5853,APPROVED,81481,0.135
CUST-000366,31,PROFESSIONAL,N/A,25000,78,COMPANY,TIER_2,SINGLE,3,717,2,3,0,0.1303,8,1,60,2,25662,0.8967,33096,2,3,0.7146,9768,100187,PERSONAL,0.3907,15232,0.5721,0.7206,APPROVED,100187,0.155
CUST-000367,36,PROFESSIONAL,N/A,31290,114,OWNED,TIER_1,SINGLE,3,665,2,2,1,0.6098,4,2,59,1,30993,0.956,17446,0,0,0.8596,18412,164055,PERSONAL,0.55,12878,0.6484,0.4773,REJECTED,0,0.0
CUST-000368,35,SALARIED,PRIVATE,64342,120,RENTED,TIER_1,SINGLE,0,729,3,1,1,0.0873,89,3,45,1,65939,0.9291,39819,0,2,0.7869,12498,78525,PERSONAL,0.1942,51844,0.6823,0.7102,APPROVED,78525,0.135
CUST-000369,35,SELF_EMPLOYED,N/A,29150,90,OWNED,TIER_2,MARRIED,4,671,2,5,1,0.409,7,4,12,0,30460,0.95,10711,0,4,0.7981,10703,70702,PERSONAL,0.3672,18447,0.6866,0.6218,REJECTED,0,0.0
CUST-000370,28,SELF_EMPLOYED,N/A,32421,48,OWNED,TIER_3,SINGLE,1,642,1,1,0,0.1657,69,1,71,2,32418,0.9471,15562,0,6,0.8529,12828,173732,PERSONAL,0.3957,19593,0.7499,0.5295,REJECTED,0,0.0
CUST-000371,35,SALARIED,PRIVATE,43372,95,OWNED,TIER_1,MARRIED,2,741,2,0,1,0.3099,0,0,47,2,42983,0.9134,23846,0,3,0.8055,17882,248051,PERSONAL,0.4123,25490,0.6388,0.6904,REJECTED,0,0.0
CUST-000372,38,SELF_EMPLOYED,N/A,77826,138,OWNED,TIER_1,SINGLE,2,700,1,3,0,0.2259,14,3,57,3,74541,0.9432,40936,0,3,0.8793,8678,237044,PERSONAL,0.1115,69148,0.7413,0.5993,APPROVED,237044,0.155
CUST-000373,46,SALARIED,MNC,25000,169,RENTED,TIER_1,SINGLE,3,827,2,2,0,0.1614,16,1,43,3,25980,0.9196,10215,0,0,0.8246,13527,145585,PERSONAL,0.5411,11473,0.6867,0.8458,REJECTED,0,0.0
CUST-000374,42,SALARIED,MNC,59380,159,RENTED,TIER_1,MARRIED,3,790,2,2,1,0.188,0,0,95,1,57874,0.873,26269,1,7,0.6967,13133,130762,PERSONAL,0.2212,46247,0.6459,0.6878,APPROVED,130762,0.12
CUST-000375,52,SALARIED,PRIVATE,87546,240,COMPANY,TIER_3,MARRIED,1,828,2,4,2,0.182,0,1,34,2,83728,0.7953,46838,0,3,0.7775,31316,153925,PERSONAL,0.3577,56230,0.7471,0.7613,APPROVED,153925,0.12
CUST-000376,28,SALARIED,MNC,50380,36,OWNED,TIER_2,MARRIED,3,697,2,3,2,0.4265,80,0,33,1,50567,0.9601,48588,2,4,0.7937,19320,246336,PERSONAL,0.3835,31060,0.7324,0.6128,REJECTED,0,0.0
CUST-000377,41,SALARIED,GOVERNMENT,46588,144,OWNED,TIER_2,SINGLE,0,742,2,2,1,0.4434,0,0,10,1,48199,0.9562,15367,0,5,0.7524,15183,80017,PERSONAL,0.3259,31405,0.6578,0.686,APPROVED,80017,0.135
CUST-000378,36,SALARIED,MNC,65899,112,RENTED,TIER_3,DIVORCED,2,590,1,1,1,0.3715,24,1,50,4,65283,0.9364,17191,0,2,0.7392,11723,101689,PERSONAL,0.1779,54176,0.7186,0.4946,REJECTED,0,0.0
CUST-000379,52,SALARIED,PRIVATE,50444,240,RENTED,TIER_1,SINGLE,2,719,0,3,0,0.1607,0,3,92,1,51871,0.8164,14964,0,0,0.7477,0,124182,PERSONAL,0.0,50444,0.6862,0.6929,APPROVED,124182,0.155
CUST-000380,28,SELF_EMPLOYED,N/A,102828,35,COMPANY,TIER_2,MARRIED,2,740,2,4,0,0.3969,0,4,51,0,106287,0.9537,43959,0,1,0.8777,36282,132889,PERSONAL,0.3528,66546,0.7502,0.6402,APPROVED,132889,0.135
CUST-000381,28,SALARIED,PRIVATE,33354,37,OWNED,TIER_2,MARRIED,1,743,0,0,0,0.3309,0,1,53,1,33201,0.8619,25819,0,1,0.6741,0,145969,PERSONAL,0.0,33354,0.6398,0.6319,APPROVED,140086,0.135
CUST-000382,30,SALARIED,PRIVATE,53736,77,OWNED,TIER_2,SINGLE,3,732,0,2,0,0.4423,0,6,71,1,54224,0.9093,27958,0,2,0.7036,0,148143,PERSONAL,0.0,53736,0.6974,0.7046,APPROVED,148143,0.135
CUST-000383,22,SALARIED,GOVERNMENT,60333,6,OWNED,TIER_3,SINGLE,0,738,2,1,1,0.1276,0,0,51,3,60537,0.8587,31220,0,2,0.7635,22571,210113,PERSONAL,0.3741,37762,0.7642,0.7201,APPROVED,210113,0.135
CUST-000384,30,SELF_EMPLOYED,N/A,46387,54,OWNED,TIER_3,MARRIED,0,585,1,3,1,0.4324,0,2,76,0,48424,0.8558,23789,0,3,0.8884,3494,62129,PERSONAL,0.0753,42893,0.8012,0.4565,REJECTED,0,0.0
CUST-000385,28,SALARIED,PRIVATE,25000,56,RENTED,TIER_1,MARRIED,2,749,0,5,0,0.2702,0,2,80,0,25563,0.9355,10000,0,2,0.8019,0,67350,PERSONAL,0.0,25000,0.658,0.6255,APPROVED,67350,0.135
CUST-000386,36,SALARIED,PRIVATE,51158,106,OWNED,TIER_3,SINGLE,1,761,0,4,0,0.2706,0,1,33,2,53333,0.8305,43322,3,3,0.4334,18389,107558,PERSONAL,0.3595,32769,0.5565,0.7545,APPROVED,107558,0.12
CUST-000387,37,SELF_EMPLOYED,N/A,82468,132,RENTED,TIER_1,MARRIED,3,808,1,1,1,0.2507,0,1,13,3,80158,0.9504,83579,0,3,0.8769,10021,231002,PERSONAL,0.1215,72447,0.7742,0.814,APPROVED,231002,0.12
CUST-000388,50,SALARIED,PRIVATE,78060,216,RENTED,TIER_1,MARRIED,1,755,1,3,0,0.7499,0,4,64,2,76578,0.8285,40954,0,6,0.8579,10076,108273,PERSONAL,0.1291,67984,0.7392,0.618,APPROVED,108273,0.12
CUST-000389,42,SALARIED,GOVERNMENT,64520,158,OWNED,TIER_1,MARRIED,0,727,3,3,1,0.1112,0,3,55,0,61751,0.9234,40058,0,4,0.7761,13318,146950,PERSONAL,0.2064,51202,0.7653,0.6634,APPROVED,146950,0.135
CUST-000390,30,SALARIED,PRIVATE,33558,75,COMPANY,TIER_1,MARRIED,3,795,2,2,1,0.2153,0,3,22,1,33557,0.9152,21114,0,4,0.8287,12452,159925,PERSONAL,0.3711,21106,0.7039,0.7432,APPROVED,140943,0.12
CUST-000391,27,SELF_EMPLOYED,N/A,65708,37,RENTED,TIER_2,SINGLE,1,605,1,3,0,0.3532,0,0,31,1,68164,0.9141,25719,0,1,0.8016,5098,175683,PERSONAL,0.0776,60610,0.7293,0.5028,REJECTED,0,0.0
CUST-000392,38,SALARIED,GOVERNMENT,42490,137,OWNED,TIER_2,DIVORCED,0,706,1,1,0,0.2348,0,2,31,0,41754,0.8201,21366,0,0,0.7998,5843,327970,PERSONAL,0.1375,36647,0.7256,0.6776,APPROVED,178458,0.155
CUST-000393,24,SELF_EMPLOYED,N/A,64482,15,RENTED,TIER_3,SINGLE,2,692,4,4,0,0.4706,0,2,51,0,62085,0.936,79032,0,4,0.8191,32863,212290,PERSONAL,0.5096,31619,0.7382,0.5496,REJECTED,0,0.0
CUST-000394,49,SALARIED,MNC,58090,239,RENTED,TIER_2,MARRIED,1,733,2,0,0,0.0952,0,1,71,0,55583,0.9398,34798,0,2,0.8433,12566,246994,PERSONAL,0.2163,45524,0.7452,0.6759,APPROVED,243977,0.135
CUST-000395,44,PROFESSIONAL,N/A,35444,194,RENTED,TIER_2,MARRIED,2,614,1,2,0,0.1343,0,2,73,1,35257,0.9158,23255,0,7,0.8495,14066,140785,PERSONAL,0.3969,21378,0.7198,0.5472,REJECTED,0,0.0
CUST-000396,31,SELF_EMPLOYED,N/A,36808,56,RENTED,TIER_1,MARRIED,1,807,1,2,0,0.0868,30,2,66,1,35571,0.9444,16733,0,3,0.8418,6946,313370,PERSONAL,0.1887,29862,0.7023,0.7972,APPROVED,154593,0.12
CUST-000397,22,PROFESSIONAL,N/A,64527,6,OWNED,TIER_1,MARRIED,3,721,1,1,1,0.3883,22,2,40,0,63533,0.8858,32598,0,1,0.7099,5579,155467,PERSONAL,0.0865,58948,0.6575,0.6759,APPROVED,155467,0.135
CUST-000398,45,SALARIED,PRIVATE,49790,174,RENTED,TIER_2,SINGLE,3,752,0,4,0,0.0832,14,3,101,1,51383,0.8244,38687,0,1,0.7145,0,56428,PERSONAL,0.0,49790,0.7488,0.7356,APPROVED,56428,0.12
CUST-000399,34,SELF_EMPLOYED,N/A,37682,98,OWNED,TIER_2,MARRIED,2,747,3,2,1,0.6887,0,4,48,0,37245,0.9358,16159,0,4,0.7677,33079,500000,PERSONAL,0.55,4603,0.647,0.6966,REJECTED,0,0.0
CUST-000400,44,SALARIED,GOVERNMENT,36308,176,COMPANY,TIER_3,MARRIED,0,804,2,4,0,0.5201,0,3,38,0,36706,0.952,41646,0,3,0.8563,6204,153503,PERSONAL,0.1709,30104,0.7788,0.6787,APPROVED,152493,0.12
CUST-000401,22,SALARIED,PRIVATE,47971,6,RENTED,TIER_1,MARRIED,3,632,0,2,0,0.0967,0,1,15,3,47981,0.9611,15078,3,4,0.532,16814,195492,PERSONAL,0.3505,31157,0.6261,0.6396,REJECTED,0,0.0
CUST-000402,30,SALARIED,MNC,111383,76,OWNED,TIER_1,MARRIED,2,741,5,5,1,0.2292,0,0,39,2,113817,0.9215,51877,0,3,0.747,40000,87911,PERSONAL,0.3591,71383,0.7361,0.6503,APPROVED,87911,0.135
CUST-000403,35,SELF_EMPLOYED,N/A,43406,106,RENTED,TIER_2,MARRIED,2,798,0,2,0,0.3379,71,3,58,0,41913,0.9385,14408,0,2,0.8144,0,449976,PERSONAL,0.0,43406,0.7283,0.7228,APPROVED,182305,0.12
CUST-000404,35,PROFESSIONAL,N/A,54654,100,OWNED,TIER_1,MARRIED,1,729,1,1,0,0.0758,0,0,9,2,56951,0.8694,55697,0,0,0.8591,9543,100887,PERSONAL,0.1746,45111,0.766,0.713,APPROVED,100887,0.135
CUST-000405,31,SELF_EMPLOYED,N/A,57574,66,RENTED,TIER_1,DIVORCED,3,682,3,1,1,0.3616,0,0,25,0,58400,0.877,34046,0,1,0.8261,9412,123718,PERSONAL,0.1635,48162,0.7951,0.6469,REJECTED,0,0.0
CUST-000406,39,SALARIED,PRIVATE,33061,137,RENTED,TIER_2,MARRIED,2,701,1,2,1,0.3365,0,2,36,3,32303,0.9512,17689,0,3,0.7891,5040,69831,PERSONAL,0.1524,28021,0.6328,0.6099,APPROVED,69831,0.155
CUST-000407,26,SALARIED,GOVERNMENT,25000,36,RENTED,TIER_1,MARRIED,0,713,2,2,1,0.1845,15,0,29,1,24058,0.8073,17585,0,3,0.7589,23492,179994,PERSONAL,0.55,1508,0.66,0.6782,REJECTED,0,0.0
CUST-000408,33,SELF_EMPLOYED,N/A,34651,86,RENTED,TIER_2,SINGLE,1,695,2,4,2,0.3151,10,2,27,1,33437,0.8772,36383,0,3,0.7508,20554,130304,PERSONAL,0.55,14097,0.7289,0.6093,REJECTED,0,0.0
CUST-000409,35,SALARIED,MNC,61468,70,RENTED,TIER_1,DIVORCED,3,726,1,1,0,0.4863,0,1,74,1,63205,0.9606,40210,0,1,0.9079,8101,69327,PERSONAL,0.1318,53367,0.7893,0.5406,APPROVED,69327,0.135
CUST-000410,39,SALARIED,MNC,57204,136,OWNED,TIER_1,SINGLE,0,817,3,3,0,0.3197,66,3,8,2,57708,0.8379,54209,0,6,0.8225,15395,145016,PERSONAL,0.2691,41809,0.7441,0.762,APPROVED,145016,0.12
CUST-000411,40,SALARIED,GOVERNMENT,75445,126,COMPANY,TIER_1,SINGLE,4,702,1,4,1,0.3465,0,2,52,0,74545,0.9349,40250,0,2,0.7265,3129,157280,PERSONAL,0.0415,72316,0.7711,0.5757,APPROVED,157280,0.155
CUST-000412,26,SALARIED,PRIVATE,57447,29,OWNED,TIER_3,MARRIED,2,708,2,5,1,0.2993,20,6,60,0,56487,0.8605,23464,0,2,0.8399,6375,132541,PERSONAL,0.111,51072,0.7238,0.6903,APPROVED,132541,0.155
CUST-000413,22,SALARIED,GOVERNMENT,52354,6,OWNED,TIER_1,MARRIED,2,760,2,2,0,0.2403,83,1,36,1,54216,0.9313,34469,0,5,0.8452,17015,60351,PERSONAL,0.325,35339,0.6312,0.7601,APPROVED,60351,0.12
CUST-000414,45,SALARIED,MNC,41910,167,RENTED,TIER_3,MARRIED,1,725,2,4,2,0.2769,12,0,42,1,43480,0.8904,19025,0,4,0.8495,6392,173474,PERSONAL,0.1525,35518,0.702,0.6292,APPROVED,173474,0.135
CUST-000415,37,SALARIED,PRIVATE,81892,134,RENTED,TIER_1,SINGLE,0,661,0,2,0,0.1446,0,5,47,0,82557,0.9489,64720,0,4,0.7962,0,79584,PERSONAL,0.0,81892,0.8242,0.5682,REJECTED,0,0.0
CUST-000416,29,SALARIED,PRIVATE,36368,52,RENTED,TIER_3,SINGLE,3,731,1,2,0,0.0861,0,0,63,1,36457,0.8619,18525,0,2,0.7631,4650,233981,PERSONAL,0.1279,31718,0.692,0.6731,APPROVED,152745,0.135
CUST-000417,47,PROFESSIONAL,N/A,33369,195,RENTED,TIER_1,MARRIED,1,729,4,3,0,0.3488,0,2,84,1,34424,0.8914,19355,2,8,0.5558,37585,113627,PERSONAL,0.55,-4216,0.5704,0.6778,REJECTED,0,0.0
CUST-000418,35,SALARIED,MNC,70987,109,OWNED,TIER_2,MARRIED,2,788,0,2,0,0.1209,0,0,17,2,72756,0.8949,17383,3,5,0.5866,0,238517,PERSONAL,0.0,70987,0.7112,0.781,APPROVED,238517,0.12
